,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,NICKNAME,Less Than 5 ft. FGM,Less Than 5 ft. FGA,Less Than 5 ft. FG_PCT,5-9 ft. FGM,5-9 ft. FGA,5-9 ft. FG_PCT,10-14 ft. FGM,10-14 ft. FGA,10-14 ft. FG_PCT,15-19 ft. FGM,15-19 ft. FGA,15-19 ft. FG_PCT,20-24 ft. FGM,20-24 ft. FGA,20-24 ft. FG_PCT,25-29 ft. FGM,25-29 ft. FGA,25-29 ft. FG_PCT,30-34 ft. FGM,30-34 ft. FGA,30-34 ft. FG_PCT,35-39 ft. FGM,35-39 ft. FGA,35-39 ft. FG_PCT,40+ ft. FGM,40+ ft. FGA,40+ ft. FG_PCT,year
4584,101212,Esteban Batista,1610612737,ATL,23.0,Esteban,7.0,13.0,0.538,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2006-07
4585,2041,Etan Thomas,1610612764,WAS,29.0,Etan,129.0,207.0,0.623,20.0,51.0,0.392,6.0,13.0,0.462,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4586,101177,Fabricio Oberto,1610612759,SAS,32.0,Fabricio,112.0,167.0,0.671,15.0,37.0,0.405,17.0,40.0,0.425,14.0,37.0,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4587,2436,Flip Murray,1610612765,DET,27.0,Flip,73.0,137.0,0.533,11.0,33.0,0.333,27.0,74.0,0.365,35.0,94.0,0.372,18.0,57.0,0.316,13.0,35.0,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2006-07
4588,1922,Francisco Elson,1610612759,SAS,31.0,Francisco,101.0,156.0,0.647,9.0,34.0,0.265,14.0,33.0,0.424,19.0,48.0,0.396,1.0,10.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4589,101128,Francisco Garcia,1610612758,SAC,25.0,Francisco,62.0,104.0,0.596,6.0,16.0,0.375,7.0,17.0,0.412,22.0,62.0,0.355,48.0,128.0,0.375,18.0,53.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4590,2410,Fred Jones,1610612757,POR,28.0,Fred,70.0,122.0,0.574,7.0,18.0,0.389,5.0,17.0,0.294,8.0,50.0,0.16,36.0,109.0,0.33,13.0,40.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2006-07
4591,56,Gary Payton,1610612748,MIA,38.0,Gary,63.0,112.0,0.563,14.0,34.0,0.412,15.0,34.0,0.441,15.0,47.0,0.319,26.0,94.0,0.277,11.0,44.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4592,101123,Gerald Green,1610612738,BOS,21.0,Gerald,89.0,174.0,0.511,15.0,48.0,0.313,19.0,48.0,0.396,74.0,165.0,0.448,85.0,207.0,0.411,28.0,91.0,0.308,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2006-07
4593,2222,Gerald Wallace,1610612766,CHA,24.0,Gerald,358.0,615.0,0.582,16.0,51.0,0.314,7.0,23.0,0.304,41.0,108.0,0.38,50.0,131.0,0.382,6.0,21.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2006-07
4594,2240,Gilbert Arenas,1610612764,WAS,25.0,Gilbert,225.0,406.0,0.554,15.0,43.0,0.349,21.0,68.0,0.309,132.0,319.0,0.414,112.0,310.0,0.361,134.0,387.0,0.346,5.0,7.0,0.714,3.0,4.0,0.75,0.0,4.0,0.0,2006-07
4595,1921,Gordan Giricek,1610612762,UTA,30.0,Gordan,35.0,60.0,0.583,7.0,19.0,0.368,12.0,36.0,0.333,31.0,65.0,0.477,84.0,176.0,0.477,7.0,21.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2006-07
4596,255,Grant Hill,1610612753,ORL,34.0,Grant,182.0,255.0,0.714,18.0,42.0,0.429,43.0,107.0,0.402,87.0,214.0,0.407,10.0,37.0,0.27,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4597,1761,Greg Buckner,1610612742,DAL,30.0,Greg,62.0,97.0,0.639,9.0,31.0,0.29,6.0,21.0,0.286,10.0,32.0,0.313,29.0,94.0,0.309,7.0,23.0,0.304,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2006-07
4598,101124,Hakim Warrick,1610612763,MEM,24.0,Hakim,241.0,387.0,0.623,40.0,87.0,0.46,27.0,74.0,0.365,57.0,128.0,0.445,8.0,28.0,0.286,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2006-07
4599,200801,Hassan Adams,1610612751,NJN,23.0,Hassan,60.0,94.0,0.638,0.0,6.0,0.0,1.0,4.0,0.25,12.0,25.0,0.48,2.0,6.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4600,2045,Hedo Turkoglu,1610612753,ORL,28.0,Hedo,105.0,190.0,0.553,20.0,66.0,0.303,47.0,95.0,0.495,50.0,132.0,0.379,70.0,198.0,0.354,53.0,136.0,0.39,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2006-07
4601,200756,Hilton Armstrong,1610612740,NOK,22.0,Hilton,51.0,77.0,0.662,4.0,12.0,0.333,4.0,11.0,0.364,8.0,22.0,0.364,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4602,101113,Ike Diogu,1610612754,IND,23.0,Ike,83.0,154.0,0.539,19.0,61.0,0.311,12.0,25.0,0.48,13.0,26.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4603,2137,Ime Udoka,1610612757,POR,29.0,Ime,96.0,153.0,0.627,6.0,16.0,0.375,8.0,22.0,0.364,24.0,63.0,0.381,87.0,224.0,0.388,16.0,35.0,0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4604,1956,Ira Newble,1610612739,CLE,32.0,Ira,8.0,17.0,0.471,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,10.0,0.5,3.0,5.0,0.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4605,200829,Ivan McFarlin,1610612755,PHI,25.0,Ivan,4.0,11.0,0.364,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,0.0,0.0,0.0,2006-07
4606,200826,J.J. Barea,1610612742,DAL,23.0,J.J.,16.0,30.0,0.533,1.0,3.0,0.333,3.0,8.0,0.375,1.0,12.0,0.083,3.0,14.0,0.214,3.0,10.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4607,200755,JJ Redick,1610612753,ORL,23.0,JJ,8.0,15.0,0.533,1.0,2.0,0.5,2.0,6.0,0.333,17.0,45.0,0.378,36.0,77.0,0.468,15.0,48.0,0.313,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2006-07
4608,2747,JR Smith,1610612743,DEN,21.0,JR,98.0,158.0,0.62,5.0,18.0,0.278,3.0,15.0,0.2,15.0,41.0,0.366,76.0,221.0,0.344,86.0,187.0,0.46,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2006-07
4609,2866,Jackie Butler,1610612759,SAS,22.0,Jackie,10.0,15.0,0.667,3.0,12.0,0.25,1.0,4.0,0.25,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2006-07
4610,1521,Jacque Vaughn,1610612759,SAS,32.0,Jacque,20.0,49.0,0.408,3.0,9.0,0.333,4.0,11.0,0.364,35.0,80.0,0.438,9.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4611,2054,Jake Tsakalidis,1610612745,HOU,28.0,Jake,24.0,47.0,0.511,0.0,13.0,0.0,2.0,5.0,0.4,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4612,2063,Jake Voskuhl,1610612766,CHA,29.0,Jake,70.0,113.0,0.619,9.0,20.0,0.45,10.0,25.0,0.4,31.0,95.0,0.326,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4613,147,Jalen Rose,1610612756,PHX,34.0,Jalen,1.0,2.0,0.5,2.0,4.0,0.5,4.0,7.0,0.571,8.0,20.0,0.4,16.0,35.0,0.457,7.0,18.0,0.389,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4614,2048,Jamaal Magloire,1610612757,POR,29.0,Jamaal,163.0,287.0,0.568,25.0,76.0,0.329,4.0,15.0,0.267,7.0,16.0,0.438,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4615,2224,Jamaal Tinsley,1610612754,IND,29.0,Jamaal,102.0,217.0,0.47,52.0,128.0,0.406,65.0,166.0,0.392,53.0,131.0,0.405,36.0,134.0,0.269,38.0,108.0,0.352,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2006-07
4616,2037,Jamal Crawford,1610612752,NYK,27.0,Jamal,105.0,212.0,0.495,39.0,82.0,0.476,30.0,64.0,0.469,57.0,158.0,0.361,80.0,230.0,0.348,42.0,133.0,0.316,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2006-07
4617,2441,Jamal Sampson,1610612743,DEN,24.0,Jamal,9.0,13.0,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,1.0,0.0,2006-07
4618,2749,Jameer Nelson,1610612753,ORL,25.0,Jameer,152.0,286.0,0.531,19.0,48.0,0.396,14.0,49.0,0.286,74.0,185.0,0.4,89.0,210.0,0.424,28.0,93.0,0.301,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2006-07
4619,200788,James Augustine,1610612753,ORL,23.0,James,1.0,3.0,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,2006-07
4620,2592,James Jones,1610612756,PHX,26.0,James,14.0,24.0,0.583,1.0,5.0,0.2,3.0,16.0,0.188,30.0,78.0,0.385,77.0,210.0,0.367,37.0,106.0,0.349,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2006-07
4621,2591,James Lang,1610612764,WAS,23.0,James,3.0,7.0,0.429,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2006-07
4622,1899,James Posey,1610612748,MIA,30.0,James,77.0,124.0,0.621,4.0,11.0,0.364,1.0,9.0,0.111,5.0,15.0,0.333,61.0,161.0,0.379,37.0,109.0,0.339,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2006-07
4623,101189,James Singleton,1610612746,LAC,25.0,James,15.0,27.0,0.556,1.0,5.0,0.2,2.0,6.0,0.333,7.0,25.0,0.28,3.0,13.0,0.231,2.0,6.0,0.333,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4624,200778,James White,1610612759,SAS,24.0,James,10.0,20.0,0.5,2.0,3.0,0.667,0.0,1.0,0.0,1.0,5.0,0.2,5.0,11.0,0.455,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,2006-07
4625,2457,Jannero Pargo,1610612740,NOK,27.0,Jannero,52.0,109.0,0.477,14.0,36.0,0.389,17.0,62.0,0.274,89.0,195.0,0.456,80.0,214.0,0.374,31.0,73.0,0.425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2006-07
4626,2407,Jared Jeffries,1610612752,NYK,25.0,Jared,69.0,112.0,0.616,5.0,24.0,0.208,2.0,8.0,0.25,11.0,23.0,0.478,8.0,33.0,0.242,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4627,2876,Jared Reiner,1610612749,MIL,25.0,Jared,13.0,29.0,0.448,1.0,4.0,0.25,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4628,101127,Jarrett Jack,1610612757,POR,23.0,Jarrett,127.0,212.0,0.599,23.0,47.0,0.489,21.0,53.0,0.396,54.0,129.0,0.419,78.0,202.0,0.386,17.0,54.0,0.315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2006-07
4629,2260,Jarron Collins,1610612762,UTA,28.0,Jarron,44.0,78.0,0.564,7.0,18.0,0.389,6.0,19.0,0.316,17.0,54.0,0.315,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4630,2553,Jarvis Hayes,1610612764,WAS,25.0,Jarvis,57.0,87.0,0.655,12.0,27.0,0.444,19.0,56.0,0.339,47.0,134.0,0.351,56.0,152.0,0.368,33.0,90.0,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4631,2215,Jason Collins,1610612751,NJN,28.0,Jason,37.0,80.0,0.463,2.0,9.0,0.222,0.0,6.0,0.0,14.0,52.0,0.269,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4632,2078,Jason Hart,1610612746,LAC,29.0,Jason,22.0,36.0,0.611,4.0,11.0,0.364,3.0,10.0,0.3,38.0,84.0,0.452,32.0,74.0,0.432,1.0,9.0,0.111,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4633,2574,Jason Kapono,1610612748,MIA,26.0,Jason,18.0,34.0,0.529,4.0,23.0,0.174,22.0,47.0,0.468,87.0,184.0,0.473,112.0,200.0,0.56,35.0,75.0,0.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4634,467,Jason Kidd,1610612751,NJN,34.0,Jason,118.0,223.0,0.529,11.0,29.0,0.379,17.0,51.0,0.333,60.0,159.0,0.377,118.0,304.0,0.388,44.0,133.0,0.331,0.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,0.2,2006-07
4635,101131,Jason Maxiell,1610612765,DET,24.0,Jason,85.0,146.0,0.582,12.0,28.0,0.429,13.0,42.0,0.31,21.0,45.0,0.467,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4636,2202,Jason Richardson,1610612744,GSW,26.0,Jason,117.0,207.0,0.565,14.0,29.0,0.483,14.0,43.0,0.326,43.0,126.0,0.341,70.0,182.0,0.385,47.0,142.0,0.331,1.0,2.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,2006-07
4637,1891,Jason Terry,1610612742,DAL,29.0,Jason,97.0,175.0,0.554,29.0,71.0,0.408,56.0,112.0,0.5,144.0,274.0,0.526,160.0,335.0,0.478,28.0,91.0,0.308,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2006-07
4638,1715,Jason Williams,1610612748,MIA,31.0,Jason,70.0,126.0,0.556,8.0,18.0,0.444,7.0,15.0,0.467,32.0,75.0,0.427,64.0,158.0,0.405,54.0,170.0,0.318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2006-07
4639,1902,Jeff Foster,1610612754,IND,30.0,Jeff,111.0,217.0,0.512,3.0,16.0,0.188,1.0,3.0,0.333,7.0,22.0,0.318,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4640,976,Jeff McInnis,1610612766,CHA,32.0,Jeff,23.0,45.0,0.511,17.0,36.0,0.472,11.0,32.0,0.344,17.0,54.0,0.315,3.0,9.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2006-07
4641,200978,Jeremy Richardson,1610612757,POR,23.0,Jeremy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,2.0,3.0,0.667,,,,,,,,,,2006-07
4642,979,Jermaine O'Neal,1610612754,IND,28.0,Jermaine,201.0,370.0,0.543,108.0,247.0,0.437,84.0,226.0,0.372,95.0,270.0,0.352,10.0,23.0,0.435,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2006-07
4643,1744,Jerome James,1610612752,NYK,31.0,Jerome,19.0,34.0,0.559,10.0,25.0,0.4,3.0,12.0,0.25,1.0,8.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4644,711,Jerry Stackhouse,1610612742,DAL,32.0,Jerry,71.0,121.0,0.587,12.0,39.0,0.308,31.0,107.0,0.29,77.0,176.0,0.438,70.0,166.0,0.422,19.0,42.0,0.452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2006-07
4645,2207,Joe Johnson,1610612737,ATL,26.0,Joe,166.0,278.0,0.597,59.0,123.0,0.48,45.0,85.0,0.529,109.0,263.0,0.414,96.0,209.0,0.459,61.0,175.0,0.349,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,2006-07
4646,693,Joe Smith,1610612755,PHI,31.0,Joe,97.0,163.0,0.595,26.0,62.0,0.419,21.0,74.0,0.284,61.0,148.0,0.412,9.0,27.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2006-07
4647,2038,Joel Przybilla,1610612757,POR,27.0,Joel,30.0,52.0,0.577,1.0,8.0,0.125,1.0,7.0,0.143,5.0,11.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4648,101121,Joey Graham,1610612761,TOR,25.0,Joey,96.0,141.0,0.681,12.0,35.0,0.343,12.0,31.0,0.387,48.0,123.0,0.39,22.0,48.0,0.458,2.0,6.0,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2006-07
4649,101130,Johan Petro,1610612760,SEA,21.0,Johan,94.0,155.0,0.606,48.0,94.0,0.511,40.0,95.0,0.421,43.0,88.0,0.489,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4650,101249,John Lucas III,1610612745,HOU,24.0,John,16.0,27.0,0.593,16.0,34.0,0.471,6.0,10.0,0.6,7.0,19.0,0.368,12.0,40.0,0.3,5.0,25.0,0.2,,,,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4651,2422,John Salmons,1610612758,SAC,27.0,John,121.0,193.0,0.627,19.0,49.0,0.388,29.0,64.0,0.453,24.0,84.0,0.286,30.0,88.0,0.341,13.0,36.0,0.361,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2006-07
4652,200770,Jordan Farmar,1610612747,LAL,20.0,Jordan,51.0,90.0,0.567,5.0,14.0,0.357,5.0,14.0,0.357,16.0,29.0,0.552,25.0,75.0,0.333,22.0,68.0,0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2006-07
4653,200816,Jorge Garbajosa,1610612761,TOR,29.0,Jorge,34.0,66.0,0.515,11.0,25.0,0.44,7.0,19.0,0.368,50.0,119.0,0.42,103.0,242.0,0.426,17.0,58.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4654,101181,Jose Calderon,1610612761,TOR,25.0,Jose,133.0,208.0,0.639,6.0,10.0,0.6,7.0,18.0,0.389,50.0,109.0,0.459,59.0,130.0,0.454,8.0,27.0,0.296,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2006-07
4655,200767,Josh Boone,1610612751,NJN,22.0,Josh,95.0,157.0,0.605,4.0,13.0,0.308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4656,2735,Josh Childress,1610612737,ATL,24.0,Josh,202.0,333.0,0.607,5.0,14.0,0.357,3.0,21.0,0.143,20.0,57.0,0.351,25.0,68.0,0.368,6.0,23.0,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2006-07
4657,2572,Josh Howard,1610612742,DAL,27.0,Josh,161.0,254.0,0.634,52.0,124.0,0.419,67.0,141.0,0.475,99.0,248.0,0.399,87.0,233.0,0.373,27.0,68.0,0.397,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2006-07
4658,2694,Josh Powell,1610612744,GSW,24.0,Josh,21.0,40.0,0.525,6.0,7.0,0.857,7.0,13.0,0.538,8.0,26.0,0.308,1.0,7.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4659,2746,Josh Smith,1610612737,ATL,21.0,Josh,290.0,484.0,0.599,22.0,77.0,0.286,4.0,31.0,0.129,60.0,169.0,0.355,35.0,139.0,0.252,25.0,91.0,0.275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4660,2413,Juan Dixon,1610612761,TOR,28.0,Juan,72.0,114.0,0.632,22.0,51.0,0.431,34.0,72.0,0.472,61.0,161.0,0.379,97.0,252.0,0.385,12.0,47.0,0.255,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,2006-07
4661,101125,Julius Hodge,1610612749,MIL,23.0,Julius,4.0,8.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,2006-07
4662,1908,Jumaine Jones,1610612756,PHX,28.0,Jumaine,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,11.0,0.182,6.0,16.0,0.375,4.0,18.0,0.222,,,,,,,0.0,1.0,0.0,2006-07
4663,2454,Junior Harrington,1610612763,MEM,26.0,Junior,22.0,35.0,0.629,4.0,8.0,0.5,3.0,9.0,0.333,9.0,30.0,0.3,13.0,33.0,0.394,6.0,22.0,0.273,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4664,2770,Justin Reed,1610612750,MIN,25.0,Justin,22.0,48.0,0.458,3.0,13.0,0.231,2.0,4.0,0.5,12.0,34.0,0.353,1.0,8.0,0.125,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4665,200818,Justin Williams,1610612758,SAC,23.0,Justin,48.0,74.0,0.649,5.0,11.0,0.455,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,2006-07
4666,436,Juwan Howard,1610612745,HOU,34.0,Juwan,93.0,160.0,0.581,57.0,129.0,0.442,34.0,105.0,0.324,120.0,254.0,0.472,5.0,17.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4667,2586,Keith Bogans,1610612753,ORL,27.0,Keith,34.0,60.0,0.567,3.0,11.0,0.273,0.0,6.0,0.0,4.0,13.0,0.308,45.0,116.0,0.388,13.0,38.0,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4668,2693,Keith McLeod,1610612754,IND,27.0,Keith,11.0,33.0,0.333,6.0,9.0,0.667,5.0,9.0,0.556,25.0,62.0,0.403,19.0,47.0,0.404,7.0,26.0,0.269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4669,101235,Kelenna Azubuike,1610612744,GSW,23.0,Kelenna,47.0,88.0,0.534,3.0,15.0,0.2,3.0,8.0,0.375,7.0,23.0,0.304,24.0,44.0,0.545,14.0,42.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4670,1509,Kelvin Cato,1610612752,NYK,32.0,Kelvin,3.0,16.0,0.188,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4671,2570,Kendrick Perkins,1610612738,BOS,22.0,Kendrick,87.0,147.0,0.592,37.0,95.0,0.389,5.0,18.0,0.278,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2006-07
4672,1903,Kenny Thomas,1610612758,SAC,29.0,Kenny,106.0,192.0,0.552,39.0,100.0,0.39,1.0,9.0,0.111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4673,2030,Kenyon Martin,1610612743,DEN,29.0,Kenyon,6.0,7.0,0.857,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,2006-07
4674,708,Kevin Garnett,1610612750,MIN,31.0,Kevin,207.0,337.0,0.614,96.0,197.0,0.487,118.0,272.0,0.434,152.0,362.0,0.42,57.0,137.0,0.416,8.0,29.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2006-07
4675,2755,Kevin Martin,1610612758,SAC,24.0,Kevin,188.0,294.0,0.639,40.0,87.0,0.46,42.0,86.0,0.488,80.0,197.0,0.406,112.0,276.0,0.406,43.0,125.0,0.344,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2006-07
4676,1563,Kevin Ollie,1610612755,PHI,34.0,Kevin,28.0,53.0,0.528,4.0,15.0,0.267,12.0,32.0,0.375,27.0,66.0,0.409,10.0,20.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
4677,788,Kevin Willis,1610612742,DAL,44.0,Kevin,3.0,5.0,0.6,1.0,3.0,0.333,0.0,2.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2006-07
4678,200838,Kevinn Pinkney,1610612738,BOS,23.0,Kevinn,7.0,9.0,0.778,0.0,2.0,0.0,1.0,4.0,0.25,1.0,5.0,0.2,3.0,6.0,0.5,0.0,1.0,0.0,,,,,,,0.0,0.0,0.0,2006-07
4679,2039,Keyon Dooling,1610612753,ORL,27.0,Keyon,69.0,127.0,0.543,18.0,38.0,0.474,15.0,34.0,0.441,37.0,103.0,0.359,36.0,119.0,0.303,13.0,36.0,0.361,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006-07
